#Variables:
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 47.6044 Latitude, -122.3139 Longitude (closest value to Latitude:47.6062, Longitude:-122.3321) "
2091-10-01,297.282379,286.389771
2091-10-02,297.121368,284.849487
2091-10-03,295.596375,284.780701
2091-10-04,290.672150,281.883453
2091-10-05,290.267731,281.369934
2091-10-06,289.838745,282.417572
2091-10-07,291.278351,282.262360
2091-10-08,291.179840,285.232788
2091-10-09,290.690063,284.650421
2091-10-10,288.565948,283.513336
2091-10-11,288.899323,283.645233
2091-10-12,286.560303,282.849213
2091-10-13,288.299255,281.988251
2091-10-14,287.115448,280.471039
2091-10-15,289.012604,281.439972
2091-10-16,288.443848,281.817749
2091-10-17,288.707886,282.670013
2091-10-18,287.890594,279.768250
2091-10-19,288.798889,280.344177
2091-10-20,290.237122,283.573395
2091-10-21,290.559937,284.797577
2091-10-22,292.679657,283.959167
2091-10-23,292.452118,283.967285
2091-10-24,289.854034,286.963837
2091-10-25,290.505798,286.850647
2091-10-26,289.150421,285.304840
2091-10-27,287.419037,282.022614
2091-10-28,287.261108,280.310211
2091-10-29,285.521545,282.315186
2091-10-30,286.924957,282.055145
2091-10-31,287.517487,283.427246
2091-11-01,287.189850,283.402924
2091-11-02,287.989868,282.441528
2091-11-03,288.054230,280.569611
2091-11-04,289.002472,282.352814
2091-11-05,290.342896,286.213806
2091-11-06,288.494598,283.413605
2091-11-07,287.039215,282.409851
2091-11-08,285.624756,280.338257
2091-11-09,284.721130,276.517426
2091-11-10,286.591705,280.809967
2091-11-11,289.515015,280.478699
2091-11-12,291.092255,286.052704
2091-11-13,292.009064,282.967896
2091-11-14,291.122253,283.470123
2091-11-15,288.659698,280.920319
2091-11-16,286.589661,278.595673
2091-11-17,288.868256,280.068939
2091-11-18,289.192810,284.594086
2091-11-19,288.836914,286.150604
2091-11-20,287.917542,281.695374
2091-11-21,287.505463,282.733490
2091-11-22,287.553864,285.383667
2091-11-23,288.434692,282.183350
2091-11-24,285.128845,280.117035
2091-11-25,285.461823,280.202728
2091-11-26,286.033051,282.483704
2091-11-27,285.772278,280.967438
2091-11-28,285.779724,281.222809
2091-11-29,286.666595,282.225861
2091-11-30,284.606140,279.406799
2091-12-01,286.589722,279.571838
2091-12-02,286.054230,278.372986
2091-12-03,286.407013,279.668396
2091-12-04,286.028473,280.586334
2091-12-05,284.204407,279.630341
2091-12-06,283.200623,278.380554
2091-12-07,279.958771,276.382751
2091-12-08,281.079132,277.172455
2091-12-09,282.679840,277.453857
2091-12-10,282.571564,277.464417
2091-12-11,282.842072,276.612732
2091-12-12,284.537384,279.245911
2091-12-13,282.508362,279.006775
2091-12-14,283.376892,279.178497
2091-12-15,282.587677,277.741974
2091-12-16,282.698029,274.980560
2091-12-17,286.844177,280.302490
2091-12-18,283.550720,279.193695
2091-12-19,282.834137,277.175842
2091-12-20,282.653076,278.618378
2091-12-21,282.316742,278.278687
2091-12-22,282.046509,277.628204
2091-12-23,282.356018,277.919922
2091-12-24,282.649658,278.519623
2091-12-25,282.019928,278.481781
2091-12-26,281.954376,276.854156
2091-12-27,283.494904,276.061890
2091-12-28,282.695892,273.612885
2091-12-29,282.494995,277.336609
2091-12-30,281.635284,276.103516
2091-12-31,281.137787,276.042206
2092-01-01,282.388611,276.661804
2092-01-02,281.398376,275.118225
2092-01-03,278.540649,274.868530
2092-01-04,281.911194,274.960205
2092-01-05,281.789551,274.887329
2092-01-06,281.180145,273.624176
2092-01-07,280.820587,276.691833
2092-01-08,281.850433,274.845306
2092-01-09,280.905060,273.615479
2092-01-10,281.697845,276.274841
2092-01-11,282.250488,277.635193
2092-01-12,285.860474,281.293335
2092-01-13,287.896484,282.103577
2092-01-14,288.992249,284.117981
2092-01-15,287.253510,282.745331
2092-01-16,284.201599,277.945251
2092-01-17,282.448822,276.107910
2092-01-18,284.360504,276.224518
2092-01-19,288.067566,282.536774
2092-01-20,284.871643,275.703766
2092-01-21,279.775696,273.934784
2092-01-22,275.664154,271.811676
2092-01-23,279.117798,273.200165
2092-01-24,279.971436,275.004395
2092-01-25,282.667511,276.568512
2092-01-26,285.302582,282.307892
2092-01-27,285.101044,281.304871
2092-01-28,285.553589,280.679321
2092-01-29,284.149292,278.768433
2092-01-30,283.530090,278.426575
2092-01-31,284.490692,278.309021
2092-02-01,284.432678,278.001953
2092-02-02,284.665833,278.580170
2092-02-03,285.807129,277.789703
2092-02-04,288.420105,280.834717
2092-02-05,285.902405,280.802795
2092-02-06,287.079163,281.852539
2092-02-07,287.073975,281.672913
2092-02-08,285.431396,281.682281
2092-02-09,285.930359,278.589661
2092-02-10,283.772430,278.324036
2092-02-11,283.526886,277.807556
2092-02-12,284.841492,278.551483
2092-02-13,284.749634,278.241364
2092-02-14,286.573395,279.294250
2092-02-15,283.857391,280.522552
2092-02-16,285.151550,278.153748
2092-02-17,283.471863,276.656830
2092-02-18,284.753723,277.670746
2092-02-19,283.111877,277.432159
2092-02-20,284.291138,280.358215
2092-02-21,285.279510,279.725098
2092-02-22,285.039520,278.050934
2092-02-23,286.213043,280.386932
2092-02-24,285.422699,278.168427
2092-02-25,284.633148,277.291901
2092-02-26,284.802094,277.635040
2092-02-27,282.304596,278.571167
2092-02-28,285.068878,279.203033
2092-02-29,285.281555,278.521973
2092-03-01,285.494232,277.840881
2092-03-02,287.408936,278.456146
2092-03-03,288.490631,278.767303
2092-03-04,290.519958,282.485535
2092-03-05,286.789337,278.363403
2092-03-06,286.924835,278.332397
2092-03-07,288.585083,279.986725
2092-03-08,292.315399,282.464783
2092-03-09,292.892242,284.533447
2092-03-10,289.320099,280.210297
2092-03-11,289.879028,279.902313
2092-03-12,288.633057,282.661591
2092-03-13,286.663513,280.382019
2092-03-14,286.670502,280.081635
2092-03-15,285.719757,280.649902
2092-03-16,284.628296,280.623901
2092-03-17,287.514221,279.631958
2092-03-18,284.801025,279.117828
2092-03-19,284.369690,278.330048
2092-03-20,285.734833,279.048187
2092-03-21,288.107513,281.070923
2092-03-22,288.475616,282.611481
2092-03-23,289.757599,282.050507
2092-03-24,288.438568,280.166840
2092-03-25,288.079651,281.698395
2092-03-26,288.858459,281.554901
2092-03-27,288.741241,279.988739
2092-03-28,288.171875,282.765076
2092-03-29,287.364777,280.598358
2092-03-30,286.599548,279.028900
2092-03-31,288.340179,279.465607
2092-04-01,287.638153,280.567871
2092-04-02,292.075958,280.954712
2092-04-03,294.283142,282.229065
2092-04-04,296.027588,283.257721
2092-04-05,297.215851,284.963135
2092-04-06,294.808167,283.050446
2092-04-07,291.420013,279.700439
2092-04-08,294.999207,281.110901
2092-04-09,299.762665,282.772797
2092-04-10,300.810394,284.262115
2092-04-11,300.942932,284.640350
2092-04-12,300.462311,283.743011
2092-04-13,298.504608,282.012787
2092-04-14,294.239105,278.061737
2092-04-15,294.212341,283.388763
2092-04-16,291.035461,280.549591
2092-04-17,290.356842,283.023712
2092-04-18,285.837158,280.442810
2092-04-19,288.195892,280.013916
2092-04-20,289.390442,280.151489
2092-04-21,287.132874,280.161499
2092-04-22,286.848938,279.733063
2092-04-23,286.234497,279.271606
2092-04-24,288.103363,280.224457
2092-04-25,288.293396,280.338531
2092-04-26,289.309082,280.073364
2092-04-27,292.061340,280.254639
2092-04-28,295.301178,283.111725
2092-04-29,296.534088,283.005310
2092-04-30,293.484161,281.435608
2092-05-01,291.215607,282.526642
2092-05-02,289.232727,280.143524
2092-05-03,290.100372,283.303711
2092-05-04,289.862976,284.181396
2092-05-05,289.134918,281.115204
2092-05-06,289.189362,280.976990
2092-05-07,285.974579,280.635193
2092-05-08,289.234131,281.023621
2092-05-09,291.978088,281.171265
2092-05-10,292.420258,283.694763
2092-05-11,288.981567,283.046814
2092-05-12,287.718628,281.209625
2092-05-13,288.276855,279.519745
2092-05-14,287.693512,280.136230
2092-05-15,289.158203,281.193695
2092-05-16,290.684021,282.155426
2092-05-17,290.176849,281.273621
2092-05-18,290.623657,281.678772
2092-05-19,289.417480,281.870605
2092-05-20,291.040466,281.792572
2092-05-21,290.639435,280.241089
2092-05-22,296.408783,282.506805
2092-05-23,296.823761,287.619202
2092-05-24,297.690887,288.895447
2092-05-25,296.091461,285.227783
2092-05-26,297.149109,286.099762
2092-05-27,297.146698,284.672302
2092-05-28,292.902832,283.303589
2092-05-29,295.574097,284.069061
2092-05-30,296.407379,286.632294
2092-05-31,297.006744,286.903076
2092-06-01,298.132294,287.048920
2092-06-02,297.807404,287.436920
2092-06-03,295.273041,285.350433
2092-06-04,291.763367,284.243073
2092-06-05,289.656860,283.966644
2092-06-06,294.674438,283.821014
2092-06-07,298.161652,287.385162
2092-06-08,297.882172,285.674683
2092-06-09,295.906738,283.913086
2092-06-10,294.179871,285.535156
2092-06-11,298.813629,286.947754
2092-06-12,300.786713,288.907806
2092-06-13,302.431671,289.670044
2092-06-14,302.024139,290.022125
2092-06-15,300.766998,287.603271
2092-06-16,300.254822,287.875488
2092-06-17,300.201874,287.094818
2092-06-18,299.593658,288.758301
2092-06-19,298.575287,287.202362
2092-06-20,293.545624,284.521301
2092-06-21,295.125458,286.461517
2092-06-22,296.393402,287.643646
2092-06-23,298.436218,286.889771
2092-06-24,298.617828,285.944733
2092-06-25,297.228394,285.199066
2092-06-26,298.393951,287.152191
2092-06-27,301.603577,288.606293
2092-06-28,303.475586,289.409729
2092-06-29,304.943848,290.670837
2092-06-30,305.022980,291.185059
2092-07-01,305.769012,292.662842
2092-07-02,303.502686,289.652954
2092-07-03,301.858795,287.075836
2092-07-04,304.000244,289.506134
2092-07-05,304.766113,290.627838
2092-07-06,302.832062,289.846893
2092-07-07,300.674164,288.863464
2092-07-08,297.230591,289.025787
2092-07-09,298.966034,285.333466
2092-07-10,303.005035,288.512482
2092-07-11,303.157196,289.497559
2092-07-12,304.639465,289.631073
2092-07-13,307.079193,290.903503
2092-07-14,308.083313,291.905060
2092-07-15,308.461517,294.213501
2092-07-16,307.100281,292.091583
2092-07-17,305.972687,291.171326
2092-07-18,303.107605,288.944031
2092-07-19,308.095581,292.062195
2092-07-20,310.641815,296.945831
2092-07-21,310.591644,293.718353
2092-07-22,310.935028,294.192139
2092-07-23,310.718872,293.298950
2092-07-24,306.835236,291.027618
2092-07-25,309.118073,292.063629
2092-07-26,310.404663,293.290985
2092-07-27,308.016632,292.027832
2092-07-28,303.225525,290.699585
2092-07-29,301.143616,287.099426
2092-07-30,301.232361,287.828583
2092-07-31,305.337067,290.172577
2092-08-01,306.370422,292.567291
2092-08-02,306.413635,291.408447
2092-08-03,306.855591,293.218872
2092-08-04,306.652954,293.670929
2092-08-05,305.372070,291.780396
2092-08-06,303.195496,291.279572
2092-08-07,302.202271,292.778442
2092-08-08,309.263245,292.845398
2092-08-09,313.477631,296.650604
2092-08-10,312.332855,292.589050
2092-08-11,303.296326,290.809845
2092-08-12,303.194885,289.635162
2092-08-13,305.025024,291.357849
2092-08-14,305.036957,292.044098
2092-08-15,304.412415,292.052429
2092-08-16,303.157379,291.947754
2092-08-17,299.037109,290.861084
2092-08-18,299.391266,287.541962
2092-08-19,302.885376,289.157532
2092-08-20,304.887756,291.506592
2092-08-21,304.369965,291.654633
2092-08-22,304.233185,290.547424
2092-08-23,303.741547,290.159424
2092-08-24,300.888031,290.351837
2092-08-25,303.519623,291.459412
2092-08-26,306.828979,292.126251
2092-08-27,307.239929,292.683075
2092-08-28,305.610657,291.482513
2092-08-29,300.935425,288.127960
2092-08-30,304.806671,291.266327
2092-08-31,304.376923,289.774811
2092-09-01,298.156464,285.683075
2092-09-02,298.076599,287.006317
2092-09-03,298.872925,288.306732
2092-09-04,301.827026,288.424164
2092-09-05,305.867981,292.010345
2092-09-06,306.945648,289.256836
2092-09-07,303.104340,287.997803
2092-09-08,300.054749,289.774170
2092-09-09,296.462738,287.544006
2092-09-10,293.812744,286.488800
2092-09-11,295.719574,284.672180
2092-09-12,298.145203,286.626190
2092-09-13,303.427521,289.481567
2092-09-14,305.452881,291.944946
2092-09-15,307.365906,291.785828
2092-09-16,307.655426,292.255493
2092-09-17,307.516418,292.669098
2092-09-18,303.547516,290.543457
2092-09-19,301.938110,288.880341
2092-09-20,302.074432,291.666962
2092-09-21,299.134125,286.808075
2092-09-22,298.324493,285.400696
2092-09-23,301.959991,287.654907
2092-09-24,301.976196,288.080200
2092-09-25,296.807678,289.019348
2092-09-26,293.885010,286.537933
2092-09-27,292.079865,285.682495
2092-09-28,292.618408,288.022888
2092-09-29,292.325165,287.326355
2092-09-30,292.397156,284.818848
2092-10-01,293.897491,284.103058
2092-10-02,294.501526,284.812958
2092-10-03,293.079590,285.101837
2092-10-04,292.969055,286.088501
2092-10-05,289.228333,286.033264
2092-10-06,289.524933,283.837952
2092-10-07,287.991669,283.470398
2092-10-08,288.564880,282.906036
2092-10-09,285.776550,282.708099
2092-10-10,285.932312,282.119781
2092-10-11,287.883453,282.045624
2092-10-12,289.619232,285.378326
2092-10-13,291.173706,285.881653
2092-10-14,288.852234,284.793579
2092-10-15,287.351776,283.458771
2092-10-16,286.902069,283.113159
2092-10-17,287.176666,281.951263
2092-10-18,285.753357,280.127991
2092-10-19,287.138733,280.158508
2092-10-20,287.282043,282.342590
2092-10-21,286.704468,280.460419
2092-10-22,286.917297,278.831512
2092-10-23,288.704163,283.331146
2092-10-24,288.334351,279.087708
2092-10-25,286.567474,278.702667
2092-10-26,287.283112,279.364349
2092-10-27,287.079224,280.812531
2092-10-28,286.840210,282.178192
2092-10-29,289.012726,282.614075
2092-10-30,290.436127,282.145630
2092-10-31,291.515625,281.789764
2092-11-01,289.722870,284.709839
2092-11-02,289.858643,286.904266
2092-11-03,288.620087,279.788971
2092-11-04,282.652283,275.042664
2092-11-05,286.349792,276.897583
2092-11-06,288.576630,282.199097
2092-11-07,289.209259,283.257385
2092-11-08,287.830780,284.064026
2092-11-09,288.453796,283.153870
2092-11-10,287.310638,282.427887
2092-11-11,286.393860,281.836365
2092-11-12,284.072174,279.746338
2092-11-13,282.581909,278.432922
2092-11-14,284.355042,280.302948
2092-11-15,281.997620,278.913757
2092-11-16,281.742615,277.631470
2092-11-17,286.886780,279.436493
2092-11-18,286.476166,282.498169
2092-11-19,288.663940,284.763428
2092-11-20,288.105347,278.301697
2092-11-21,284.690582,277.642303
2092-11-22,284.171387,279.360260
2092-11-23,285.107727,278.586731
2092-11-24,285.374756,280.522919
2092-11-25,285.997040,279.524292
2092-11-26,282.679474,277.932007
2092-11-27,280.827209,275.608368
2092-11-28,282.377380,277.067963
2092-11-29,281.678741,277.639526
2092-11-30,282.904938,278.582794
2092-12-01,282.437469,276.858978
2092-12-02,283.117096,276.718231
2092-12-03,282.711151,277.218536
2092-12-04,281.883514,278.487457
2092-12-05,281.901062,278.052765
2092-12-06,283.796021,277.375366
2092-12-07,287.412598,282.697845
2092-12-08,283.537933,279.660889
2092-12-09,285.594543,282.004059
2092-12-10,284.770447,276.790131
2092-12-11,286.286194,278.769257
2092-12-12,288.961456,282.691284
2092-12-13,287.744476,282.352173
2092-12-14,290.436798,287.085632
2092-12-15,290.330292,285.749023
2092-12-16,287.704529,276.894226
2092-12-17,283.836975,278.140320
2092-12-18,286.281921,278.393066
2092-12-19,286.228973,278.774719
2092-12-20,281.757843,277.387543
2092-12-21,280.784180,276.497009
2092-12-22,279.302612,273.360138
2092-12-23,276.467529,270.313507
2092-12-24,277.066589,273.439819
2092-12-25,280.942322,276.481201
2092-12-26,281.036133,275.383698
2092-12-27,281.523376,274.539429
2092-12-28,281.340393,273.487000
2092-12-29,281.339996,275.409058
2092-12-30,281.361084,275.674866
2092-12-31,282.107941,275.951233
2093-01-01,282.728546,278.861603
2093-01-02,283.400299,279.642517
2093-01-03,284.200714,278.779633
2093-01-04,286.429260,280.656189
2093-01-05,284.618591,282.025299
2093-01-06,282.863281,280.514587
2093-01-07,283.091217,274.151215
2093-01-08,279.925415,272.906158
2093-01-09,279.850647,274.006042
2093-01-10,282.234039,275.602478
2093-01-11,280.046265,272.980103
2093-01-12,278.756500,272.126678
2093-01-13,282.265320,279.189667
2093-01-14,282.896484,279.085724
2093-01-15,281.784943,276.884888
2093-01-16,281.602875,276.529144
2093-01-17,279.968964,275.713226
2093-01-18,280.061707,276.452057
2093-01-19,280.618744,274.745605
2093-01-20,279.963928,274.158386
2093-01-21,279.393982,273.641846
2093-01-22,280.081696,274.481079
2093-01-23,277.622314,270.532898
2093-01-24,274.569977,269.138184
2093-01-25,274.702637,267.418243
2093-01-26,274.794006,267.464874
2093-01-27,277.407928,268.002075
2093-01-28,281.418457,275.130920
2093-01-29,281.735626,274.661438
2093-01-30,281.066559,274.711548
2093-01-31,282.978729,271.095428
2093-02-01,285.651276,282.048676
2093-02-02,284.878387,282.335571
2093-02-03,286.748047,281.036407
2093-02-04,285.722748,279.588287
2093-02-05,289.187836,280.315216
2093-02-06,286.338440,282.045990
2093-02-07,288.970673,280.461945
2093-02-08,291.567627,281.314697
2093-02-09,291.473541,281.533264
2093-02-10,291.501465,283.294220
2093-02-11,290.025238,282.586456
2093-02-12,291.677032,282.448242
2093-02-13,291.551086,280.492828
2093-02-14,290.701233,283.265076
2093-02-15,291.605682,287.088867
2093-02-16,292.019012,288.911743
2093-02-17,291.022186,288.789673
2093-02-18,291.622040,285.264832
2093-02-19,289.543304,285.976379
2093-02-20,287.835266,282.007965
2093-02-21,287.195862,279.473999
2093-02-22,286.795990,281.244934
2093-02-23,285.623077,279.247925
2093-02-24,285.690002,280.012329
2093-02-25,287.626068,279.549622
2093-02-26,290.094727,278.091858
2093-02-27,292.786774,279.461151
2093-02-28,293.738953,280.245209
2093-03-01,292.602875,279.050446
2093-03-02,292.091492,278.989868
2093-03-03,285.668335,277.943726
2093-03-04,283.893829,278.171082
2093-03-05,284.807739,278.715607
2093-03-06,290.131897,280.693512
2093-03-07,290.966034,282.968719
2093-03-08,291.196594,283.327698
2093-03-09,290.883759,281.271973
2093-03-10,289.184448,282.974335
2093-03-11,287.898193,282.818024
2093-03-12,293.144653,283.075317
2093-03-13,294.406982,284.339600
2093-03-14,291.051697,285.369476
2093-03-15,292.761688,285.044830
2093-03-16,291.924500,281.833191
2093-03-17,289.271393,283.615906
2093-03-18,288.059723,283.093079
2093-03-19,288.434357,280.983643
2093-03-20,289.183258,280.339081
2093-03-21,288.206360,282.673798
2093-03-22,288.676453,280.133728
2093-03-23,286.715881,279.286804
2093-03-24,287.383087,281.366943
2093-03-25,288.482513,280.710907
2093-03-26,289.172424,282.131042
2093-03-27,290.032837,282.589508
2093-03-28,288.773865,281.100006
2093-03-29,288.397339,280.684692
2093-03-30,288.891876,283.108612
2093-03-31,289.937378,280.719482
2093-04-01,285.065460,279.978180
2093-04-02,287.872864,281.615906
2093-04-03,286.433655,283.042328
2093-04-04,289.648438,283.569244
2093-04-05,288.526184,283.893372
2093-04-06,289.172211,284.667450
2093-04-07,290.311890,282.061340
2093-04-08,287.686493,281.333252
2093-04-09,287.784332,279.869629
2093-04-10,286.949890,279.955109
2093-04-11,286.524017,279.644958
2093-04-12,287.218506,282.002441
2093-04-13,287.776886,282.322052
2093-04-14,290.287445,282.895233
2093-04-15,296.055573,285.403992
2093-04-16,295.730072,284.594727
2093-04-17,295.416809,284.117218
2093-04-18,292.653320,284.912262
2093-04-19,293.888336,286.281677
2093-04-20,294.050476,282.258850
2093-04-21,296.081573,286.097229
2093-04-22,295.265045,284.101624
2093-04-23,292.109467,284.093231
2093-04-24,287.575653,281.251984
2093-04-25,289.302246,280.719757
2093-04-26,291.130188,280.313538
2093-04-27,292.595306,284.585724
2093-04-28,293.718018,286.304993
2093-04-29,292.709747,285.167328
2093-04-30,291.617828,281.957642
2093-05-01,288.317657,282.137634
2093-05-02,288.624054,279.391541
2093-05-03,288.716553,279.245148
2093-05-04,289.202667,279.506042
2093-05-05,292.513184,280.460297
2093-05-06,295.503143,283.118896
2093-05-07,295.700195,283.939606
2093-05-08,296.996490,284.929413
2093-05-09,298.027985,285.696442
2093-05-10,299.277679,286.543335
2093-05-11,298.586060,288.421448
2093-05-12,297.677826,287.448334
2093-05-13,299.174438,285.488617
2093-05-14,293.321442,285.225494
2093-05-15,290.010254,282.974792
2093-05-16,290.571136,282.131561
2093-05-17,295.965393,286.527863
2093-05-18,298.524689,289.625824
2093-05-19,299.823364,291.743652
2093-05-20,293.747559,284.844574
2093-05-21,290.026093,285.431732
2093-05-22,293.015411,284.209808
2093-05-23,296.369232,287.371307
2093-05-24,296.423492,286.279510
2093-05-25,291.429169,283.679199
2093-05-26,290.812866,283.387512
2093-05-27,293.050537,284.220245
2093-05-28,295.005951,284.477997
2093-05-29,295.008850,284.855408
2093-05-30,293.983948,284.834717
2093-05-31,292.707123,283.758728
2093-06-01,293.561768,286.232025
2093-06-02,294.180847,286.461548
2093-06-03,293.011353,284.954773
2093-06-04,291.859161,283.748413
2093-06-05,293.440369,283.679138
2093-06-06,296.552643,285.714905
2093-06-07,291.725586,285.490997
2093-06-08,298.064392,285.759033
2093-06-09,294.451324,287.042877
2093-06-10,293.087006,284.532501
2093-06-11,296.145935,283.531189
2093-06-12,296.934174,286.182770
2093-06-13,296.958496,286.857056
2093-06-14,297.918091,288.522247
2093-06-15,298.407501,287.852356
2093-06-16,298.453156,286.864197
2093-06-17,296.543732,285.373718
2093-06-18,298.298370,286.406982
2093-06-19,300.440918,288.651489
2093-06-20,301.013947,288.866516
2093-06-21,299.251801,291.590240
2093-06-22,298.906128,289.783997
2093-06-23,295.080902,286.808960
2093-06-24,296.006531,286.083374
2093-06-25,296.064789,287.153595
2093-06-26,295.751587,286.700775
2093-06-27,295.043854,286.102966
2093-06-28,295.047791,287.048584
2093-06-29,293.540710,287.466614
2093-06-30,292.711243,285.706543
2093-07-01,296.778595,283.249237
2093-07-02,299.896820,285.576263
2093-07-03,301.799713,288.727570
2093-07-04,302.994995,288.943909
2093-07-05,303.155121,290.846924
2093-07-06,301.759644,289.271606
2093-07-07,297.194061,287.038788
2093-07-08,294.304535,285.821259
2093-07-09,293.327209,287.356689
2093-07-10,294.470551,288.374878
2093-07-11,293.278137,287.305786
2093-07-12,297.554688,283.666748
2093-07-13,301.441925,287.502228
2093-07-14,303.724976,289.021393
2093-07-15,304.470978,291.369141
2093-07-16,303.294067,291.313599
2093-07-17,303.291443,291.534332
2093-07-18,303.227203,290.522186
2093-07-19,301.210388,289.149384
2093-07-20,300.707153,287.981842
2093-07-21,300.638245,289.178314
2093-07-22,300.569000,286.851410
2093-07-23,302.770325,289.242615
2093-07-24,305.031616,290.923523
2093-07-25,305.310303,291.927704
2093-07-26,303.503113,287.962830
2093-07-27,301.100311,287.039917
2093-07-28,301.714386,286.898956
2093-07-29,302.073456,288.580872
2093-07-30,298.415405,285.960510
2093-07-31,297.046448,287.708069
2093-08-01,297.278625,288.379425
2093-08-02,301.834198,290.977631
2093-08-03,303.983551,289.362457
2093-08-04,305.019592,290.167755
2093-08-05,306.019440,292.420410
2093-08-06,305.769623,293.241547
2093-08-07,306.373413,293.981720
2093-08-08,306.515747,296.459595
2093-08-09,307.449646,296.499359
2093-08-10,307.492462,293.736511
2093-08-11,302.793732,292.033020
2093-08-12,300.093719,292.731598
2093-08-13,299.950073,291.042236
2093-08-14,297.714661,291.011444
2093-08-15,298.251953,290.928619
2093-08-16,297.092743,286.399078
2093-08-17,299.773926,288.033264
2093-08-18,302.317719,290.223053
2093-08-19,302.538330,289.236908
2093-08-20,300.841583,290.748932
2093-08-21,298.784119,289.595856
2093-08-22,300.938263,286.783691
2093-08-23,300.284576,290.219666
2093-08-24,296.430328,291.373688
2093-08-25,299.826263,290.686218
2093-08-26,302.596558,287.425598
2093-08-27,302.789886,288.885498
2093-08-28,300.415558,290.918915
2093-08-29,297.888306,285.947479
2093-08-30,297.819763,287.363098
2093-08-31,300.127167,287.721527
2093-09-01,300.178009,289.146545
2093-09-02,299.709503,287.226685
2093-09-03,296.975891,287.358063
2093-09-04,297.512115,285.965393
2093-09-05,297.902405,287.967773
2093-09-06,298.915894,289.024963
2093-09-07,297.908417,288.770142
2093-09-08,295.321320,286.410675
2093-09-09,296.318909,284.509796
2093-09-10,296.754517,288.464417
2093-09-11,299.084381,286.740387
2093-09-12,299.523804,289.729492
2093-09-13,300.100555,289.285065
2093-09-14,297.355011,285.667145
2093-09-15,297.167542,287.955994
2093-09-16,295.871368,289.754425
2093-09-17,295.499756,285.693451
2093-09-18,295.830505,284.502838
2093-09-19,299.347351,284.095856
2093-09-20,299.514648,287.707092
2093-09-21,297.289764,290.747833
2093-09-22,294.883423,290.860474
2093-09-23,295.606110,288.870056
2093-09-24,294.687927,285.429962
2093-09-25,297.557312,285.336853
2093-09-26,296.940674,288.237579
2093-09-27,292.244812,286.818512
2093-09-28,293.827728,285.728241
2093-09-29,294.848175,283.972900
2093-09-30,297.323761,284.670044
2093-10-01,298.732056,286.770966
2093-10-02,298.515991,286.747131
2093-10-03,298.065338,285.865692
2093-10-04,299.800568,284.911591
2093-10-05,298.189362,285.429840
2093-10-06,297.117645,286.861145
2093-10-07,295.405396,286.082489
2093-10-08,295.240143,289.474335
2093-10-09,294.221771,288.213379
2093-10-10,293.905792,281.436188
2093-10-11,297.418030,284.451172
2093-10-12,297.227936,286.155945
2093-10-13,292.506836,281.611084
2093-10-14,293.000580,279.577728
2093-10-15,292.885345,285.160797
2093-10-16,290.236969,283.513031
2093-10-17,288.422699,277.664764
2093-10-18,293.354156,280.613312
2093-10-19,293.213989,283.752106
2093-10-20,289.183289,282.847717
2093-10-21,286.889648,284.042755
2093-10-22,291.153076,286.493774
2093-10-23,293.009735,288.476318
2093-10-24,290.944153,281.035980
2093-10-25,287.365784,281.687195
2093-10-26,288.210968,283.314484
2093-10-27,287.357300,280.785004
2093-10-28,284.324707,279.335510
2093-10-29,285.449799,279.829224
2093-10-30,287.337646,283.330963
2093-10-31,287.933228,281.876709
2093-11-01,285.803406,275.794525
2093-11-02,285.634613,279.526581
2093-11-03,284.069122,279.961609
2093-11-04,284.463074,276.241791
2093-11-05,288.621246,277.597961
2093-11-06,290.423370,281.632721
2093-11-07,289.557556,285.594513
2093-11-08,289.460022,283.231537
2093-11-09,289.462616,282.774261
2093-11-10,287.871124,285.353973
2093-11-11,287.689880,283.055237
2093-11-12,285.143005,279.339111
2093-11-13,283.323151,279.548218
2093-11-14,284.636993,278.741089
2093-11-15,284.761261,279.830994
2093-11-16,284.634430,278.695801
2093-11-17,285.146790,278.819031
2093-11-18,284.123047,280.149414
2093-11-19,285.366608,280.070251
2093-11-20,285.162933,276.771240
2093-11-21,286.430328,279.868835
2093-11-22,283.542725,276.354340
2093-11-23,283.723358,275.728302
2093-11-24,283.609253,277.873901
2093-11-25,284.045166,276.101562
2093-11-26,287.413788,281.741486
2093-11-27,289.162109,279.716339
2093-11-28,283.307953,275.146729
2093-11-29,285.469147,278.595612
2093-11-30,287.750061,280.923035
2093-12-01,286.754700,281.965454
2093-12-02,286.295898,280.684235
2093-12-03,285.524414,282.148621
2093-12-04,284.529083,277.169403
2093-12-05,283.363281,279.099304
2093-12-06,283.755585,278.495178
2093-12-07,283.130402,278.903931
2093-12-08,284.906433,279.714233
2093-12-09,285.599731,279.773895
2093-12-10,282.545776,276.700287
2093-12-11,282.983795,275.585480
2093-12-12,286.256409,278.665375
2093-12-13,289.731079,285.117828
2093-12-14,288.731262,288.731262
2093-12-15,288.946716,284.190460
2093-12-16,290.391113,281.924500
2093-12-17,288.745087,280.344086
2093-12-18,287.739380,279.371063
2093-12-19,285.623383,278.469360
2093-12-20,286.301544,280.311768
2093-12-21,285.895020,280.163727
